,logical_operation,text,text_index,lo_index
29121,"('s5', 's7', 's4', 's9', 's8')",s5,29121,0
29122,"('s5', 's7', 's4', 's9', 's8')",s7,29122,1
29123,"('s5', 's7', 's4', 's9', 's8')",s4,29123,2
29124,"('s5', 's7', 's4', 's9', 's8')",s9,29124,3
29125,"('s5', 's7', 's4', 's9', 's8')",s8,29125,4
29126,"('s0', 's0', 's8', 's3')",s0,29126,0
29127,"('s0', 's0', 's8', 's3')",s0,29127,1
29128,"('s0', 's0', 's8', 's3')",s8,29128,2
29129,"('s0', 's0', 's8', 's3')",s3,29129,3
29130,"('s0', 's0', 's8', 's3')",s0,29130,0
29131,"('s0', 's0', 's8', 's3')",s0,29131,1
29132,"('s0', 's0', 's8', 's3')",s8,29132,2
29133,"('s0', 's0', 's8', 's3')",s3,29133,3
29134,"('s2', 's8', 's5')",s2,29134,0
29135,"('s2', 's8', 's5')",s8,29135,1
29136,"('s2', 's8', 's5')",s5,29136,2
29137,"('s0', 's0', 's8', 's3')",s0,29137,0
29138,"('s0', 's0', 's8', 's3')",s0,29138,1
29139,"('s0', 's0', 's8', 's3')",s8,29139,2
29140,"('s0', 's0', 's8', 's3')",s3,29140,3
29141,"('s0', 's0', 's8', 's3')",s0,29141,0
29142,"('s0', 's0', 's8', 's3')",s0,29142,1
29143,"('s0', 's0', 's8', 's3')",s8,29143,2
29144,"('s0', 's0', 's8', 's3')",s3,29144,3
29145,"('s7', 's3', 's4', 's1')",s7,29145,0
29146,"('s7', 's3', 's4', 's1')",s3,29146,1
29147,"('s7', 's3', 's4', 's1')",s4,29147,2
29148,"('s7', 's3', 's4', 's1')",s1,29148,3
29149,"('s7', 's3', 's4', 's1')",s7,29149,0
29150,"('s7', 's3', 's4', 's1')",s3,29150,1
29151,"('s7', 's3', 's4', 's1')",s4,29151,2
29152,"('s7', 's3', 's4', 's1')",s1,29152,3
29153,"('s5', 's7', 's4', 's9', 's8')",s5,29153,0
29154,"('s5', 's7', 's4', 's9', 's8')",s7,29154,1
29155,"('s5', 's7', 's4', 's9', 's8')",s4,29155,2
29156,"('s5', 's7', 's4', 's9', 's8')",s9,29156,3
29157,"('s5', 's7', 's4', 's9', 's8')",s8,29157,4
29158,"('s3', 's9', 's6', 's4')",s3,29158,0
29159,"('s3', 's9', 's6', 's4')",s9,29159,1
29160,"('s3', 's9', 's6', 's4')",s6,29160,2
29161,"('s3', 's9', 's6', 's4')",s4,29161,3
29162,"('s7', 's3', 's4', 's1')",s7,29162,0
29163,"('s7', 's3', 's4', 's1')",s3,29163,1
29164,"('s7', 's3', 's4', 's1')",s4,29164,2
29165,"('s7', 's3', 's4', 's1')",s1,29165,3
29166,"('s3', 's9', 's6', 's4')",s3,29166,0
29167,"('s3', 's9', 's6', 's4')",s9,29167,1
29168,"('s3', 's9', 's6', 's4')",s6,29168,2
29169,"('s3', 's9', 's6', 's4')",s4,29169,3
29170,"('s0', 's0', 's8', 's3')",s0,29170,0
29171,"('s0', 's0', 's8', 's3')",s0,29171,1
29172,"('s0', 's0', 's8', 's3')",s8,29172,2
29173,"('s0', 's0', 's8', 's3')",s3,29173,3
29174,"('s3', 's9', 's6', 's4')",s3,29174,0
29175,"('s3', 's9', 's6', 's4')",s9,29175,1
29176,"('s3', 's9', 's6', 's4')",s6,29176,2
29177,"('s3', 's9', 's6', 's4')",s4,29177,3
29178,"('s5', 's7', 's4', 's9', 's8')",s5,29178,0
29179,"('s5', 's7', 's4', 's9', 's8')",s7,29179,1
29180,"('s5', 's7', 's4', 's9', 's8')",s4,29180,2
29181,"('s5', 's7', 's4', 's9', 's8')",s9,29181,3
29182,"('s5', 's7', 's4', 's9', 's8')",s8,29182,4
29183,"('s0', 's0', 's8', 's3')",s0,29183,0
29184,"('s0', 's0', 's8', 's3')",s0,29184,1
29185,"('s0', 's0', 's8', 's3')",s8,29185,2
29186,"('s0', 's0', 's8', 's3')",s3,29186,3
29187,"('s7', 's3', 's4', 's1')",s7,29187,0
29188,"('s7', 's3', 's4', 's1')",s3,29188,1
29189,"('s7', 's3', 's4', 's1')",s4,29189,2
29190,"('s7', 's3', 's4', 's1')",s1,29190,3
29191,"('s5', 's7', 's4', 's9', 's8')",s5,29191,0
29192,"('s5', 's7', 's4', 's9', 's8')",s7,29192,1
29193,"('s5', 's7', 's4', 's9', 's8')",s4,29193,2
29194,"('s5', 's7', 's4', 's9', 's8')",s9,29194,3
29195,"('s5', 's7', 's4', 's9', 's8')",s8,29195,4
29196,"('s0', 's0', 's8', 's3')",s0,29196,0
29197,"('s0', 's0', 's8', 's3')",s0,29197,1
29198,"('s0', 's0', 's8', 's3')",s8,29198,2
29199,"('s0', 's0', 's8', 's3')",s3,29199,3
29200,"('s2', 's8', 's5')",s2,29200,0
29201,"('s2', 's8', 's5')",s8,29201,1
29202,"('s2', 's8', 's5')",s5,29202,2
29203,"('s5', 's7', 's4', 's9', 's8')",s5,29203,0
29204,"('s5', 's7', 's4', 's9', 's8')",s7,29204,1
29205,"('s5', 's7', 's4', 's9', 's8')",s4,29205,2
29206,"('s5', 's7', 's4', 's9', 's8')",s9,29206,3
29207,"('s5', 's7', 's4', 's9', 's8')",s8,29207,4
29208,"('s0', 's0', 's8', 's3')",s0,29208,0
29209,"('s0', 's0', 's8', 's3')",s0,29209,1
29210,"('s0', 's0', 's8', 's3')",s8,29210,2
29211,"('s0', 's0', 's8', 's3')",s3,29211,3
29212,"('s0', 's0', 's8', 's3')",s0,29212,0
29213,"('s0', 's0', 's8', 's3')",s0,29213,1
29214,"('s0', 's0', 's8', 's3')",s8,29214,2
29215,"('s0', 's0', 's8', 's3')",s3,29215,3
29216,"('s0', 's0', 's8', 's3')",s0,29216,0
29217,"('s0', 's0', 's8', 's3')",s0,29217,1
29218,"('s0', 's0', 's8', 's3')",s8,29218,2
29219,"('s0', 's0', 's8', 's3')",s3,29219,3
29220,"('s2', 's8', 's5')",s2,29220,0
29221,"('s2', 's8', 's5')",s8,29221,1
29222,"('s2', 's8', 's5')",s5,29222,2
29223,"('s0', 's0', 's8', 's3')",s0,29223,0
29224,"('s0', 's0', 's8', 's3')",s0,29224,1
29225,"('s0', 's0', 's8', 's3')",s8,29225,2
29226,"('s0', 's0', 's8', 's3')",s3,29226,3
29227,"('s3', 's9', 's6', 's4')",s3,29227,0
29228,"('s3', 's9', 's6', 's4')",s9,29228,1
29229,"('s3', 's9', 's6', 's4')",s6,29229,2
29230,"('s3', 's9', 's6', 's4')",s4,29230,3
29231,"('s5', 's7', 's4', 's9', 's8')",s5,29231,0
29232,"('s5', 's7', 's4', 's9', 's8')",s7,29232,1
29233,"('s5', 's7', 's4', 's9', 's8')",s4,29233,2
29234,"('s5', 's7', 's4', 's9', 's8')",s9,29234,3
29235,"('s5', 's7', 's4', 's9', 's8')",s8,29235,4
29236,"('s3', 's9', 's6', 's4')",s3,29236,0
29237,"('s3', 's9', 's6', 's4')",s9,29237,1
29238,"('s3', 's9', 's6', 's4')",s6,29238,2
29239,"('s3', 's9', 's6', 's4')",s4,29239,3
29240,"('s5', 's7', 's4', 's9', 's8')",s5,29240,0
29241,"('s5', 's7', 's4', 's9', 's8')",s7,29241,1
29242,"('s5', 's7', 's4', 's9', 's8')",s4,29242,2
29243,"('s5', 's7', 's4', 's9', 's8')",s9,29243,3
29244,"('s5', 's7', 's4', 's9', 's8')",s8,29244,4
29245,"('s3', 's9', 's6', 's4')",s3,29245,0
29246,"('s3', 's9', 's6', 's4')",s9,29246,1
29247,"('s3', 's9', 's6', 's4')",s6,29247,2
29248,"('s3', 's9', 's6', 's4')",s4,29248,3
29249,"('s3', 's9', 's6', 's4')",s3,29249,0
29250,"('s3', 's9', 's6', 's4')",s9,29250,1
29251,"('s3', 's9', 's6', 's4')",s6,29251,2
29252,"('s3', 's9', 's6', 's4')",s4,29252,3
29253,"('s5', 's7', 's4', 's9', 's8')",s5,29253,0
29254,"('s5', 's7', 's4', 's9', 's8')",s7,29254,1
29255,"('s5', 's7', 's4', 's9', 's8')",s4,29255,2
29256,"('s5', 's7', 's4', 's9', 's8')",s9,29256,3
29257,"('s5', 's7', 's4', 's9', 's8')",s8,29257,4
29258,"('s0', 's0', 's8', 's3')",s0,29258,0
29259,"('s0', 's0', 's8', 's3')",s0,29259,1
29260,"('s0', 's0', 's8', 's3')",s8,29260,2
29261,"('s0', 's0', 's8', 's3')",s3,29261,3
29262,"('s7', 's3', 's4', 's1')",s7,29262,0
29263,"('s7', 's3', 's4', 's1')",s3,29263,1
29264,"('s7', 's3', 's4', 's1')",s4,29264,2
29265,"('s7', 's3', 's4', 's1')",s1,29265,3
29266,"('s3', 's9', 's6', 's4')",s3,29266,0
29267,"('s3', 's9', 's6', 's4')",s9,29267,1
29268,"('s3', 's9', 's6', 's4')",s6,29268,2
29269,"('s3', 's9', 's6', 's4')",s4,29269,3
29270,"('s5', 's7', 's4', 's9', 's8')",s5,29270,0
29271,"('s5', 's7', 's4', 's9', 's8')",s7,29271,1
29272,"('s5', 's7', 's4', 's9', 's8')",s4,29272,2
29273,"('s5', 's7', 's4', 's9', 's8')",s9,29273,3
29274,"('s5', 's7', 's4', 's9', 's8')",s8,29274,4
29275,"('s0', 's0', 's8', 's3')",s0,29275,0
29276,"('s0', 's0', 's8', 's3')",s0,29276,1
29277,"('s0', 's0', 's8', 's3')",s8,29277,2
29278,"('s0', 's0', 's8', 's3')",s3,29278,3
29279,"('s0', 's0', 's8', 's3')",s0,29279,0
29280,"('s0', 's0', 's8', 's3')",s0,29280,1
29281,"('s0', 's0', 's8', 's3')",s8,29281,2
29282,"('s0', 's0', 's8', 's3')",s3,29282,3
29283,"('s3', 's9', 's6', 's4')",s3,29283,0
29284,"('s3', 's9', 's6', 's4')",s9,29284,1
29285,"('s3', 's9', 's6', 's4')",s6,29285,2
29286,"('s3', 's9', 's6', 's4')",s4,29286,3
29287,"('s7', 's3', 's4', 's1')",s7,29287,0
29288,"('s7', 's3', 's4', 's1')",s3,29288,1
29289,"('s7', 's3', 's4', 's1')",s4,29289,2
29290,"('s7', 's3', 's4', 's1')",s1,29290,3
29291,"('s3', 's9', 's6', 's4')",s3,29291,0
29292,"('s3', 's9', 's6', 's4')",s9,29292,1
29293,"('s3', 's9', 's6', 's4')",s6,29293,2
29294,"('s3', 's9', 's6', 's4')",s4,29294,3
29295,"('s2', 's8', 's5')",s2,29295,0
29296,"('s2', 's8', 's5')",s8,29296,1
29297,"('s2', 's8', 's5')",s5,29297,2
29298,"('s0', 's0', 's8', 's3')",s0,29298,0
29299,"('s0', 's0', 's8', 's3')",s0,29299,1
29300,"('s0', 's0', 's8', 's3')",s8,29300,2
29301,"('s0', 's0', 's8', 's3')",s3,29301,3
29302,"('s3', 's9', 's6', 's4')",s3,29302,0
29303,"('s3', 's9', 's6', 's4')",s9,29303,1
29304,"('s3', 's9', 's6', 's4')",s6,29304,2
29305,"('s3', 's9', 's6', 's4')",s4,29305,3
29306,"('s0', 's0', 's8', 's3')",s0,29306,0
29307,"('s0', 's0', 's8', 's3')",s0,29307,1
29308,"('s0', 's0', 's8', 's3')",s8,29308,2
29309,"('s0', 's0', 's8', 's3')",s3,29309,3
29310,"('s5', 's7', 's4', 's9', 's8')",s5,29310,0
29311,"('s5', 's7', 's4', 's9', 's8')",s7,29311,1
29312,"('s5', 's7', 's4', 's9', 's8')",s4,29312,2
29313,"('s5', 's7', 's4', 's9', 's8')",s9,29313,3
29314,"('s5', 's7', 's4', 's9', 's8')",s8,29314,4
29315,"('s2', 's8', 's5')",s2,29315,0
29316,"('s2', 's8', 's5')",s8,29316,1
29317,"('s2', 's8', 's5')",s5,29317,2
29318,"('s0', 's0', 's8', 's3')",s0,29318,0
29319,"('s0', 's0', 's8', 's3')",s0,29319,1
29320,"('s0', 's0', 's8', 's3')",s8,29320,2
29321,"('s0', 's0', 's8', 's3')",s3,29321,3
29322,"('s5', 's7', 's4', 's9', 's8')",s5,29322,0
29323,"('s5', 's7', 's4', 's9', 's8')",s7,29323,1
29324,"('s5', 's7', 's4', 's9', 's8')",s4,29324,2
29325,"('s5', 's7', 's4', 's9', 's8')",s9,29325,3
29326,"('s5', 's7', 's4', 's9', 's8')",s8,29326,4
29327,"('s2', 's8', 's5')",s2,29327,0
29328,"('s2', 's8', 's5')",s8,29328,1
29329,"('s2', 's8', 's5')",s5,29329,2
29330,"('s2', 's8', 's5')",s2,29330,0
29331,"('s2', 's8', 's5')",s8,29331,1
29332,"('s2', 's8', 's5')",s5,29332,2
29333,"('s5', 's7', 's4', 's9', 's8')",s5,29333,0
29334,"('s5', 's7', 's4', 's9', 's8')",s7,29334,1
29335,"('s5', 's7', 's4', 's9', 's8')",s4,29335,2
29336,"('s5', 's7', 's4', 's9', 's8')",s9,29336,3
29337,"('s5', 's7', 's4', 's9', 's8')",s8,29337,4
29338,"('s0', 's0', 's8', 's3')",s0,29338,0
29339,"('s0', 's0', 's8', 's3')",s0,29339,1
29340,"('s0', 's0', 's8', 's3')",s8,29340,2
29341,"('s0', 's0', 's8', 's3')",s3,29341,3
29342,"('s3', 's9', 's6', 's4')",s3,29342,0
29343,"('s3', 's9', 's6', 's4')",s9,29343,1
29344,"('s3', 's9', 's6', 's4')",s6,29344,2
29345,"('s3', 's9', 's6', 's4')",s4,29345,3
29346,"('s3', 's9', 's6', 's4')",s3,29346,0
29347,"('s3', 's9', 's6', 's4')",s9,29347,1
29348,"('s3', 's9', 's6', 's4')",s6,29348,2
29349,"('s3', 's9', 's6', 's4')",s4,29349,3
29350,"('s7', 's3', 's4', 's1')",s7,29350,0
29351,"('s7', 's3', 's4', 's1')",s3,29351,1
29352,"('s7', 's3', 's4', 's1')",s4,29352,2
29353,"('s7', 's3', 's4', 's1')",s1,29353,3
29354,"('s3', 's9', 's6', 's4')",s3,29354,0
29355,"('s3', 's9', 's6', 's4')",s9,29355,1
29356,"('s3', 's9', 's6', 's4')",s6,29356,2
29357,"('s3', 's9', 's6', 's4')",s4,29357,3
29358,"('s5', 's7', 's4', 's9', 's8')",s5,29358,0
29359,"('s5', 's7', 's4', 's9', 's8')",s7,29359,1
29360,"('s5', 's7', 's4', 's9', 's8')",s4,29360,2
29361,"('s5', 's7', 's4', 's9', 's8')",s9,29361,3
29362,"('s5', 's7', 's4', 's9', 's8')",s8,29362,4
29363,"('s7', 's3', 's4', 's1')",s7,29363,0
29364,"('s7', 's3', 's4', 's1')",s3,29364,1
29365,"('s7', 's3', 's4', 's1')",s4,29365,2
29366,"('s7', 's3', 's4', 's1')",s1,29366,3
29367,"('s7', 's3', 's4', 's1')",s7,29367,0
29368,"('s7', 's3', 's4', 's1')",s3,29368,1
29369,"('s7', 's3', 's4', 's1')",s4,29369,2
29370,"('s7', 's3', 's4', 's1')",s1,29370,3
29371,"('s0', 's0', 's8', 's3')",s0,29371,0
29372,"('s0', 's0', 's8', 's3')",s0,29372,1
29373,"('s0', 's0', 's8', 's3')",s8,29373,2
29374,"('s0', 's0', 's8', 's3')",s3,29374,3
29375,"('s2', 's8', 's5')",s2,29375,0
29376,"('s2', 's8', 's5')",s8,29376,1
29377,"('s2', 's8', 's5')",s5,29377,2
29378,"('s5', 's7', 's4', 's9', 's8')",s5,29378,0
29379,"('s5', 's7', 's4', 's9', 's8')",s7,29379,1
29380,"('s5', 's7', 's4', 's9', 's8')",s4,29380,2
29381,"('s5', 's7', 's4', 's9', 's8')",s9,29381,3
29382,"('s5', 's7', 's4', 's9', 's8')",s8,29382,4
29383,"('s3', 's9', 's6', 's4')",s3,29383,0
29384,"('s3', 's9', 's6', 's4')",s9,29384,1
29385,"('s3', 's9', 's6', 's4')",s6,29385,2
29386,"('s3', 's9', 's6', 's4')",s4,29386,3
29387,"('s0', 's0', 's8', 's3')",s0,29387,0
29388,"('s0', 's0', 's8', 's3')",s0,29388,1
29389,"('s0', 's0', 's8', 's3')",s8,29389,2
29390,"('s0', 's0', 's8', 's3')",s3,29390,3
29391,"('s0', 's0', 's8', 's3')",s0,29391,0
29392,"('s0', 's0', 's8', 's3')",s0,29392,1
29393,"('s0', 's0', 's8', 's3')",s8,29393,2
29394,"('s0', 's0', 's8', 's3')",s3,29394,3
29395,"('s3', 's9', 's6', 's4')",s3,29395,0
29396,"('s3', 's9', 's6', 's4')",s9,29396,1
29397,"('s3', 's9', 's6', 's4')",s6,29397,2
29398,"('s3', 's9', 's6', 's4')",s4,29398,3
29399,"('s7', 's3', 's4', 's1')",s7,29399,0
29400,"('s7', 's3', 's4', 's1')",s3,29400,1
29401,"('s7', 's3', 's4', 's1')",s4,29401,2
29402,"('s7', 's3', 's4', 's1')",s1,29402,3
29403,"('s5', 's7', 's4', 's9', 's8')",s5,29403,0
29404,"('s5', 's7', 's4', 's9', 's8')",s7,29404,1
29405,"('s5', 's7', 's4', 's9', 's8')",s4,29405,2
29406,"('s5', 's7', 's4', 's9', 's8')",s9,29406,3
29407,"('s5', 's7', 's4', 's9', 's8')",s8,29407,4
29408,"('s2', 's8', 's5')",s2,29408,0
29409,"('s2', 's8', 's5')",s8,29409,1
29410,"('s2', 's8', 's5')",s5,29410,2
29411,"('s7', 's3', 's4', 's1')",s7,29411,0
29412,"('s7', 's3', 's4', 's1')",s3,29412,1
29413,"('s7', 's3', 's4', 's1')",s4,29413,2
29414,"('s7', 's3', 's4', 's1')",s1,29414,3
29415,"('s7', 's3', 's4', 's1')",s7,29415,0
29416,"('s7', 's3', 's4', 's1')",s3,29416,1
29417,"('s7', 's3', 's4', 's1')",s4,29417,2
29418,"('s7', 's3', 's4', 's1')",s1,29418,3
29419,"('s0', 's0', 's8', 's3')",s0,29419,0
29420,"('s0', 's0', 's8', 's3')",s0,29420,1
29421,"('s0', 's0', 's8', 's3')",s8,29421,2
29422,"('s0', 's0', 's8', 's3')",s3,29422,3
29423,"('s0', 's0', 's8', 's3')",s0,29423,0
29424,"('s0', 's0', 's8', 's3')",s0,29424,1
29425,"('s0', 's0', 's8', 's3')",s8,29425,2
29426,"('s0', 's0', 's8', 's3')",s3,29426,3
29427,"('s0', 's0', 's8', 's3')",s0,29427,0
29428,"('s0', 's0', 's8', 's3')",s0,29428,1
29429,"('s0', 's0', 's8', 's3')",s8,29429,2
29430,"('s0', 's0', 's8', 's3')",s3,29430,3
29431,"('s3', 's9', 's6', 's4')",s3,29431,0
29432,"('s3', 's9', 's6', 's4')",s9,29432,1
29433,"('s3', 's9', 's6', 's4')",s6,29433,2
29434,"('s3', 's9', 's6', 's4')",s4,29434,3
29435,"('s5', 's7', 's4', 's9', 's8')",s5,29435,0
29436,"('s5', 's7', 's4', 's9', 's8')",s7,29436,1
29437,"('s5', 's7', 's4', 's9', 's8')",s4,29437,2
29438,"('s5', 's7', 's4', 's9', 's8')",s9,29438,3
29439,"('s5', 's7', 's4', 's9', 's8')",s8,29439,4
29440,"('s7', 's3', 's4', 's1')",s7,29440,0
29441,"('s7', 's3', 's4', 's1')",s3,29441,1
29442,"('s7', 's3', 's4', 's1')",s4,29442,2
29443,"('s7', 's3', 's4', 's1')",s1,29443,3
29444,"('s5', 's7', 's4', 's9', 's8')",s5,29444,0
29445,"('s5', 's7', 's4', 's9', 's8')",s7,29445,1
29446,"('s5', 's7', 's4', 's9', 's8')",s4,29446,2
29447,"('s5', 's7', 's4', 's9', 's8')",s9,29447,3
29448,"('s5', 's7', 's4', 's9', 's8')",s8,29448,4
29449,"('s0', 's0', 's8', 's3')",s0,29449,0
29450,"('s0', 's0', 's8', 's3')",s0,29450,1
29451,"('s0', 's0', 's8', 's3')",s8,29451,2
29452,"('s0', 's0', 's8', 's3')",s3,29452,3
29453,"('s3', 's9', 's6', 's4')",s3,29453,0
29454,"('s3', 's9', 's6', 's4')",s9,29454,1
29455,"('s3', 's9', 's6', 's4')",s6,29455,2
29456,"('s3', 's9', 's6', 's4')",s4,29456,3
29457,"('s5', 's7', 's4', 's9', 's8')",s5,29457,0
29458,"('s5', 's7', 's4', 's9', 's8')",s7,29458,1
29459,"('s5', 's7', 's4', 's9', 's8')",s4,29459,2
29460,"('s5', 's7', 's4', 's9', 's8')",s9,29460,3
29461,"('s5', 's7', 's4', 's9', 's8')",s8,29461,4
29462,"('s0', 's0', 's8', 's3')",s0,29462,0
29463,"('s0', 's0', 's8', 's3')",s0,29463,1
29464,"('s0', 's0', 's8', 's3')",s8,29464,2
29465,"('s0', 's0', 's8', 's3')",s3,29465,3
29466,"('s2', 's8', 's5')",s2,29466,0
29467,"('s2', 's8', 's5')",s8,29467,1
29468,"('s2', 's8', 's5')",s5,29468,2
29469,"('s2', 's8', 's5')",s2,29469,0
29470,"('s2', 's8', 's5')",s8,29470,1
29471,"('s2', 's8', 's5')",s5,29471,2
29472,"('s7', 's3', 's4', 's1')",s7,29472,0
29473,"('s7', 's3', 's4', 's1')",s3,29473,1
29474,"('s7', 's3', 's4', 's1')",s4,29474,2
29475,"('s7', 's3', 's4', 's1')",s1,29475,3
29476,"('s5', 's7', 's4', 's9', 's8')",s5,29476,0
29477,"('s5', 's7', 's4', 's9', 's8')",s7,29477,1
29478,"('s5', 's7', 's4', 's9', 's8')",s4,29478,2
29479,"('s5', 's7', 's4', 's9', 's8')",s9,29479,3
29480,"('s5', 's7', 's4', 's9', 's8')",s8,29480,4
29481,"('s0', 's0', 's8', 's3')",s0,29481,0
29482,"('s0', 's0', 's8', 's3')",s0,29482,1
29483,"('s0', 's0', 's8', 's3')",s8,29483,2
29484,"('s0', 's0', 's8', 's3')",s3,29484,3
29485,"('s0', 's0', 's8', 's3')",s0,29485,0
29486,"('s0', 's0', 's8', 's3')",s0,29486,1
29487,"('s0', 's0', 's8', 's3')",s8,29487,2
29488,"('s0', 's0', 's8', 's3')",s3,29488,3
29489,"('s2', 's8', 's5')",s2,29489,0
29490,"('s2', 's8', 's5')",s8,29490,1
29491,"('s2', 's8', 's5')",s5,29491,2
29492,"('s0', 's0', 's8', 's3')",s0,29492,0
29493,"('s0', 's0', 's8', 's3')",s0,29493,1
29494,"('s0', 's0', 's8', 's3')",s8,29494,2
29495,"('s0', 's0', 's8', 's3')",s3,29495,3
29496,"('s3', 's9', 's6', 's4')",s3,29496,0
29497,"('s3', 's9', 's6', 's4')",s9,29497,1
29498,"('s3', 's9', 's6', 's4')",s6,29498,2
29499,"('s3', 's9', 's6', 's4')",s4,29499,3
29500,"('s3', 's9', 's6', 's4')",s3,29500,0
29501,"('s3', 's9', 's6', 's4')",s9,29501,1
29502,"('s3', 's9', 's6', 's4')",s6,29502,2
29503,"('s3', 's9', 's6', 's4')",s4,29503,3
29504,"('s7', 's3', 's4', 's1')",s7,29504,0
29505,"('s7', 's3', 's4', 's1')",s3,29505,1
29506,"('s7', 's3', 's4', 's1')",s4,29506,2
29507,"('s7', 's3', 's4', 's1')",s1,29507,3
29508,"('s5', 's7', 's4', 's9', 's8')",s5,29508,0
29509,"('s5', 's7', 's4', 's9', 's8')",s7,29509,1
29510,"('s5', 's7', 's4', 's9', 's8')",s4,29510,2
29511,"('s5', 's7', 's4', 's9', 's8')",s9,29511,3
29512,"('s5', 's7', 's4', 's9', 's8')",s8,29512,4
29513,"('s3', 's9', 's6', 's4')",s3,29513,0
29514,"('s3', 's9', 's6', 's4')",s9,29514,1
29515,"('s3', 's9', 's6', 's4')",s6,29515,2
29516,"('s3', 's9', 's6', 's4')",s4,29516,3
29517,"('s0', 's0', 's8', 's3')",s0,29517,0
29518,"('s0', 's0', 's8', 's3')",s0,29518,1
29519,"('s0', 's0', 's8', 's3')",s8,29519,2
29520,"('s0', 's0', 's8', 's3')",s3,29520,3
29521,"('s2', 's8', 's5')",s2,29521,0
29522,"('s2', 's8', 's5')",s8,29522,1
29523,"('s2', 's8', 's5')",s5,29523,2
29524,"('s2', 's8', 's5')",s2,29524,0
29525,"('s2', 's8', 's5')",s8,29525,1
29526,"('s2', 's8', 's5')",s5,29526,2
29527,"('s0', 's0', 's8', 's3')",s0,29527,0
29528,"('s0', 's0', 's8', 's3')",s0,29528,1
29529,"('s0', 's0', 's8', 's3')",s8,29529,2
29530,"('s0', 's0', 's8', 's3')",s3,29530,3
29531,"('s5', 's7', 's4', 's9', 's8')",s5,29531,0
29532,"('s5', 's7', 's4', 's9', 's8')",s7,29532,1
29533,"('s5', 's7', 's4', 's9', 's8')",s4,29533,2
29534,"('s5', 's7', 's4', 's9', 's8')",s9,29534,3
29535,"('s5', 's7', 's4', 's9', 's8')",s8,29535,4
29536,"('s0', 's0', 's8', 's3')",s0,29536,0
29537,"('s0', 's0', 's8', 's3')",s0,29537,1
29538,"('s0', 's0', 's8', 's3')",s8,29538,2
29539,"('s0', 's0', 's8', 's3')",s3,29539,3
29540,"('s0', 's0', 's8', 's3')",s0,29540,0
29541,"('s0', 's0', 's8', 's3')",s0,29541,1
29542,"('s0', 's0', 's8', 's3')",s8,29542,2
29543,"('s0', 's0', 's8', 's3')",s3,29543,3
29544,"('s3', 's9', 's6', 's4')",s3,29544,0
29545,"('s3', 's9', 's6', 's4')",s9,29545,1
29546,"('s3', 's9', 's6', 's4')",s6,29546,2
29547,"('s3', 's9', 's6', 's4')",s4,29547,3
29548,"('s3', 's9', 's6', 's4')",s3,29548,0
29549,"('s3', 's9', 's6', 's4')",s9,29549,1
29550,"('s3', 's9', 's6', 's4')",s6,29550,2
29551,"('s3', 's9', 's6', 's4')",s4,29551,3
29552,"('s7', 's3', 's4', 's1')",s7,29552,0
29553,"('s7', 's3', 's4', 's1')",s3,29553,1
29554,"('s7', 's3', 's4', 's1')",s4,29554,2
29555,"('s7', 's3', 's4', 's1')",s1,29555,3
29556,"('s3', 's9', 's6', 's4')",s3,29556,0
29557,"('s3', 's9', 's6', 's4')",s9,29557,1
29558,"('s3', 's9', 's6', 's4')",s6,29558,2
29559,"('s3', 's9', 's6', 's4')",s4,29559,3
29560,"('s0', 's0', 's8', 's3')",s0,29560,0
29561,"('s0', 's0', 's8', 's3')",s0,29561,1
29562,"('s0', 's0', 's8', 's3')",s8,29562,2
29563,"('s0', 's0', 's8', 's3')",s3,29563,3
29564,"('s0', 's0', 's8', 's3')",s0,29564,0
29565,"('s0', 's0', 's8', 's3')",s0,29565,1
29566,"('s0', 's0', 's8', 's3')",s8,29566,2
29567,"('s0', 's0', 's8', 's3')",s3,29567,3
29568,"('s0', 's0', 's8', 's3')",s0,29568,0
29569,"('s0', 's0', 's8', 's3')",s0,29569,1
29570,"('s0', 's0', 's8', 's3')",s8,29570,2
29571,"('s0', 's0', 's8', 's3')",s3,29571,3
29572,"('s0', 's0', 's8', 's3')",s0,29572,0
29573,"('s0', 's0', 's8', 's3')",s0,29573,1
29574,"('s0', 's0', 's8', 's3')",s8,29574,2
29575,"('s0', 's0', 's8', 's3')",s3,29575,3
29576,"('s2', 's8', 's5')",s2,29576,0
29577,"('s2', 's8', 's5')",s8,29577,1
29578,"('s2', 's8', 's5')",s5,29578,2
29579,"('s0', 's0', 's8', 's3')",s0,29579,0
29580,"('s0', 's0', 's8', 's3')",s0,29580,1
29581,"('s0', 's0', 's8', 's3')",s8,29581,2
29582,"('s0', 's0', 's8', 's3')",s3,29582,3
29583,"('s5', 's7', 's4', 's9', 's8')",s5,29583,0
29584,"('s5', 's7', 's4', 's9', 's8')",s7,29584,1
29585,"('s5', 's7', 's4', 's9', 's8')",s4,29585,2
29586,"('s5', 's7', 's4', 's9', 's8')",s9,29586,3
29587,"('s5', 's7', 's4', 's9', 's8')",s8,29587,4
29588,"('s2', 's8', 's5')",s2,29588,0
29589,"('s2', 's8', 's5')",s8,29589,1
29590,"('s2', 's8', 's5')",s5,29590,2
29591,"('s5', 's7', 's4', 's9', 's8')",s5,29591,0
29592,"('s5', 's7', 's4', 's9', 's8')",s7,29592,1
29593,"('s5', 's7', 's4', 's9', 's8')",s4,29593,2
